0.00001	1.8079247968204547*^-228+0.*I
0.00501	1.0833056401297084e-82
0.01001	1.731479260761075e-66
0.015009999999999999	4.9613210461257395e-57
0.02001	2.393861969706794e-50
0.02501	3.4286225458681045e-45
0.03001	5.235063278635036e-41
0.03501	1.6860427169862048e-37
0.04001	1.7206383285032617e-34
0.045009999999999994	7.232723257856566e-32
0.05001	1.4982499793499703e-29
0.05501	1.7372912216118686e-27
0.06001	1.2385972602361668e-25
0.06501	5.831812685829122e-24
0.07001	1.9160931445576914e-22
0.07501	4.588213794090968e-21
0.08001	8.294594943910042e-20
0.08501	1.1647111502686013e-18
0.09000999999999999	1.3004383156660143e-17
0.09501	1.1777952735343477e-16
0.10000999999999999	8.798628380294718e-16
0.10500999999999999	5.500572594838074e-15
0.11001	2.915759932769453e-14
0.11501	1.326214694749772e-13
0.12000999999999999	5.235669178891247e-13
0.12500999999999998	1.8152133371134589e-12
0.13001	5.594840072234326e-12
0.13501	1.5533717592630616e-11
0.14001	3.9400809762317816e-11
0.14501	9.260472577670435e-11
0.15001	2.0434228768961486e-10
0.15501	4.2789998854863195e-10
0.16001	8.568717737202386e-10
0.16501	1.649088354283064e-9
0.17001	3.0603859888586646e-9
0.17501	5.491321417757745e-9
0.18001	9.550592840496953e-9
0.18501	1.613834076868095e-8
0.19001	2.6551172136832924e-8
0.19501000000000002	4.2611531582520735e-8
0.20001	6.682379749708626e-8
0.20501	1.0255940793772288e-7
0.21001	1.5427053489606527e-7
0.21501	2.277303341011128e-7
0.22001	3.3029983250168466e-7
0.22501	4.712181825951279e-7
0.23001	6.6191226279203e-7
0.23501	9.163192219418198e-7
0.24001	1.2512175064513893e-6
0.24501	1.6865598558690597e-6
0.25001	2.2457996489550874e-6
0.25501	2.956203245566336e-6
0.26001	3.84914233378407e-6
0.26501	4.960355699403744e-6
0.27001000000000003	6.33017528828265e-6
0.27501000000000003	8.003708125509598e-6
0.28001000000000004	0.000010030968942741856
0.28501000000000004	0.00001246695702508605
0.29001000000000005	0.000015371672160604905
0.29501000000000005	0.00001881006690791819
0.30001	0.000022851932094843466
0.30501	0.00002757171288676592
0.31001	0.00003304825520528588
0.31501	0.000039364483318113346
0.32001	0.000046607008627079224
0.32501	0.000054865672007518836
0.33001	0.0000642330230022619
0.33501000000000003	0.00007480373934640115
0.34001000000000003	0.00008667399022385977
0.34501000000000004	0.00009994074898512152
0.35001000000000004	0.0001147010605034555
0.35501000000000005	0.0001310512678978847
0.36001	0.00014908620514120802
0.36501	0.00016889836198668846
0.37001	0.00019057702585289758
0.37501	0.00021420741689380185
0.38001	0.0002398697612723022
0.38501	0.00026763848936427453
0.39001	0.0002975812634863473
0.39501000000000003	0.0003297581415022455
0.40001000000000003	0.0003642207010041706
0.40501000000000004	0.0004010111886121356
0.41001000000000004	0.0004401616855540878
0.41501000000000005	0.00048169328843781725
0.42001	0.000525615283652985
0.42501	0.0005719242335156418
0.43001	0.0006206027251855736
0.43501	0.0006716170855818652
0.44001	0.0007249121863058308
0.44501	0.0007803948646351289
0.45001	0.0008378965153747207
0.45501	0.00089706075083185
0.46001000000000003	0.0009570686219783915
0.46501000000000003	0.001015998402732152
0.47001000000000004	0.0010695223026073065
0.47501000000000004	0.0011087728533903927
0.48001	0.0011181781180106206
0.48501	0.0010763192671560257
0.49001	0.0009645857676702184
0.49501	0.0007836619654804845
0.50001	0.0005644476589444895
0.50501	0.0003560051073221679
0.51001	0.00019658680004600856
0.51501	0.00009602711843663223
0.52001	0.00004218605227504864
0.52501	0.000016980835048488053
0.53001	6.3747315015448505e-6
0.53501	2.265881438585646e-6
0.54001	7.719280311676796e-7
0.54501	2.5454970813735625e-7
0.55001	8.183329815731761e-8
0.55501	2.577493265247045e-8
0.56001	7.996532517527507e-9
0.56501	2.450658428604107e-9
0.57001	7.411395356381507e-10
0.57501	2.227011162138418e-10
0.58001	6.671691288456948e-11
0.58501	1.9581029225079287e-11
0.59001	5.744175101283286e-12
0.59501	1.7351788114664627e-12
0.6000099999999999	4.918032479773803e-13
0.6050099999999999	1.3744908768437385e-13
0.6100099999999999	4.889040447766104e-14
0.61501	1.65746861570045e-14
0.62001	5.10861417187869e-15
0.62501	3.748996547963534e-15
0.63001	4.133755146940874e-15
0.63501	2.519861441561579e-15
0.64001	1.7223419356213247e-15
0.64501	2.9146832351132347e-15
0.65001	2.180236347460889e-15
0.65501	1.2205256223680503e-15
0.66001	2.1828633883585034e-15
0.66501	1.838591791136568e-15
0.67001	9.212487602182472e-16
0.67501	1.6094972787989107e-15
0.68001	1.5409753319726888e-15
0.68501	7.170235154730944e-16
0.69001	1.1571546697837774e-15
0.69501	1.2876032699730958e-15
0.70001	5.684922837377e-16
0.70501	8.119438254624432e-16
0.71001	1.0646163096902774e-15
0.71501	4.563917669653556e-16
0.72001	5.599576547660241e-16
0.7250099999999999	8.59574725510437e-16
0.7300099999999999	3.7382252428732104e-16
0.7350099999999999	3.8160086603116744e-16
0.74001	6.686777317749278e-16
0.74501	3.167178574897765e-16
0.75001	2.5436416313805747e-16
0.75501	4.99250616235366e-16
0.76001	2.7475815820901397e-16
0.76501	1.6106893176992601e-16
0.77001	3.6297423694509575e-16
0.77501	2.321661332733115e-16
0.78001	9.585474773475852e-17
0.78501	2.616003599388015e-16
0.79001	1.8255829472720666e-16
0.79501	5.758973943747465e-17
0.80001	1.806590568980842e-16
0.80501	1.4003450831317252e-16
0.81001	3.569618023140726e-17
0.81501	1.0957589936042467e-16
0.82001	1.1185474466608062e-16
0.82501	1.860063814130861e-17
0.83001	6.167397328003858e-17
0.83501	7.189307864120074e-17
0.84001	1.2172023102739573e-17
0.84501	3.33821385664993e-17
0.8500099999999999	4.3882930837967786e-17
0.8550099999999999	2.8994429558821322e-18
0.8600099999999999	8.91315563991488e-18
0.86501	6.688974600500548e-18
0.87001	1.8167828236079827e-19
0.87501	5.092929643311275e-19
0.88001	2.2026179548991243e-19
0.88501	2.987683460409648e-21
0.89001	5.9984533737851126e-21
0.89501	1.5193107481017373e-21
0.90001	1.136664133368274e-23
0.90501	1.2927690014445787e-23
0.91001	1.8174581870164093e-24
0.91501	7.459347502417502e-27
0.92001	3.7358144653039325e-27
0.92501	2.527109394014953e-28
0.93001	4.958243872487647e-31
0.93501	7.910197145641544e-32
0.94001	1.9213545450681984e-33
0.94501	1.2678581217935436e-36
0.95001	3.7822425104292534e-38
0.95501	1.770031912958306e-40
0.96001	1.722181429085927e-44
0.96501	3.0069934172886414e-47
0.97001	5.462579958223887e-51
0.9750099999999999	7.22014712716636e-57
0.9800099999999999	1.6742273142451715e-62
0.9850099999999999	1.5896966559235306e-70
0.99001	2.9133433356607587e-84
0.99501	3.330277494918309e-112
